Channels,FraudVideoCount,Videos,TitleFlag,TagFlag,DescriptionFlag
 , ,https://www.youtube.com/watch?v=x0QAZzfUvgA,"{'pay': 1, 'click': 1, 'per': 1}","{'pay': 1, 'click': 1, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=TfZxt91rngc,"{'clickbank': 1, 'click': 1}","{'clickbank': 1, 'click': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=SqA19I0UJgk,"{'clickbank': 1, 'click': 1}","{'clickbank': 1, 'click': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=7Bu2bvMRh3w,"{'pay': 1, 'click': 2}","{'pay': 1, 'click': 2}",NoFlag
 , ,https://www.youtube.com/watch?v=VUuk3eX6rYA,{'per': 1},{'per': 1},NoFlag
 , ,https://www.youtube.com/watch?v=mph6xrRDcKc,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=-8RU_zx4-i4,{'per': 1},{'per': 1},NoFlag
 , ,https://www.youtube.com/watch?v=_OAxVvBd6ew,"{'pay': 1, 'click': 1, 'per': 1}","{'pay': 1, 'click': 1, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=W4wAcrtLuhk,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=fqmA4MPmTWI,{'advertis': 1},{'advertis': 1},NoFlag
 , ,https://www.youtube.com/watch?v=oGEOnkp8hkQ,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=MPyI4-7MEHU,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=uGXFlyw_R3g,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=rtlDKtTjGKc,"{'pay': 1, 'click': 1, 'per': 1}","{'pay': 1, 'click': 1, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=EeCjjtaI_xM,"{'pay': 1, 'click': 1, 'per': 1}","{'pay': 1, 'click': 1, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=YwZ7r6pxPsE,"{'pay': 1, 'click': 1, 'per': 1}","{'pay': 1, 'click': 1, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=IiilrjwRv00,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=t_sviOaZ1dQ,"{'pay': 1, 'per': 1}","{'pay': 1, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=bYqAV2ilLJY,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=haimaSR4HpE,"{'pay': 1, 'per': 1}","{'pay': 1, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=WL3bZRepO4s,{'advertis': 1},{'advertis': 1},NoFlag
 , ,https://www.youtube.com/watch?v=2zOLXo4yzUE,"{'pay': 1, 'click': 1, 'per': 1}","{'pay': 1, 'click': 1, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=kcQu0uXFPxs,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=5qKiFSyb9Co,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=oKDwPEkurF0,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=IlEqQOLvNmk,"{'pay': 1, 'advertis': 1, 'per': 1}","{'pay': 1, 'advertis': 1, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=kNncSSRRtig,"{'pay': 1, 'advertis': 1, 'click': 1, 'per': 1}","{'pay': 1, 'advertis': 1, 'click': 1, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=1GXcamSPjz0,NoFlag,NoFlag,NoFlag
https://www.youtube.com/UCrWKch4HUicyIPXxo-m13zA,6,https://www.youtube.com/watch?v=aGjnYoAK6fQ,{'click': 1},NoFlag,"{'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=tbB1dScWq-E,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=AN5pafkdvBU,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=xIu56S0eMhM,{'click': 1},"{'pay': 1, 'click': 1, 'per': 2}",{'click': 1}
 , ,https://www.youtube.com/watch?v=YrHguy8OMvc,{'per': 1},NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=n_bvYDNueP8,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=zW-iGobgfPM,"{'click': 1, 'per': 1}",{'per': 1},"{'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=Akn76UBi3JA,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=g2yUayJWQMM,"{'click': 1, 'per': 1}","{'pay': 1, 'click': 2, 'per': 2}",{'click': 1}
https://www.youtube.com/UCq-Cx9iqutGXXWgGlrSbKlw,7,https://www.youtube.com/watch?v=EY6sQqwiHkU,NoFlag,{'per': 1},NoFlag
 , ,https://www.youtube.com/watch?v=QsV9hdLxtNI,"{'click': 1, 'per': 1}",NoFlag,{'click': 2}
 , ,https://www.youtube.com/watch?v=e7PRMB04FOA,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Cm6OIVE1mPA,{'per': 1},{'per': 1},{'per': 1}
 , ,https://www.youtube.com/watch?v=CsY8T89cxpQ,{'per': 1},NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=2FeF0vrHOlw,{'per': 1},{'per': 3},{'per': 1}
 , ,https://www.youtube.com/watch?v=hBgUnC1YSfM,{'per': 1},{'per': 1},{'per': 1}
 , ,https://www.youtube.com/watch?v=uU4TIMiYmYw,{'per': 1},{'per': 1},{'per': 1}
https://www.youtube.com/UCwlQGTU0AuU-i09_HDTetew,41,https://www.youtube.com/watch?v=Zgd3DIn1DAc,NoFlag,{'click': 2},"{'pay': 1, 'scam': 1}"
 , ,https://www.youtube.com/watch?v=znUmc0LDDow,{'scam': 1},NoFlag,{'scam': 1}
 , ,https://www.youtube.com/watch?v=7VhAzABrzBE,"{'scam': 1, 'click': 1}",{'click': 1},"{'scam': 1, 'click': 1}"
 , ,https://www.youtube.com/watch?v=R7kaDiu3ENg,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=UJvnxchLwK8,{'scam': 1},NoFlag,{'scam': 1}
 , ,https://www.youtube.com/watch?v=LfuNN63p55o,NoFlag,"{'pay': 1, 'scam': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=ALohumdx38Q,NoFlag,"{'pay': 1, 'scam': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=4qCLV2dDikE,NoFlag,{'click': 1},{'click': 1}
 , ,https://www.youtube.com/watch?v=I_XxEFkF-I4,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Bl35FRCVuJ4,"{'scam': 1, 'click': 1}",{'click': 1},"{'scam': 1, 'click': 1}"
 , ,https://www.youtube.com/watch?v=d4hdll4g9XQ,{'scam': 1},NoFlag,{'scam': 1}
 , ,https://www.youtube.com/watch?v=_9IrMPr9XUc,NoFlag,{'scam': 1},NoFlag
 , ,https://www.youtube.com/watch?v=9uwrnTUeaYc,NoFlag,{'scam': 1},{'scam': 1}
 , ,https://www.youtube.com/watch?v=DUXbbJSo1Co,NoFlag,NoFlag,{'click': 1}
 , ,https://www.youtube.com/watch?v=Gz0IyiK_G2I,{'click': 2},"{' ads': 1, 'click': 3}","{'pay': 1, 'click': 1}"
 , ,https://www.youtube.com/watch?v=jCCGUR_MTGw,{'pay': 1},"{'pay': 1, 'click': 1}",{'pay': 1}
 , ,https://www.youtube.com/watch?v=fFTEXewwTE8,{'scam': 1},"{'scam': 1, 'click': 1}",{'scam': 1}
 , ,https://www.youtube.com/watch?v=vr8y561nY-c,{'click': 1},{'click': 2},{'pay': 1}
 , ,https://www.youtube.com/watch?v=Cbeznz8WBAE,{'scam': 1},NoFlag,{'scam': 1}
 , ,https://www.youtube.com/watch?v=RqFoZMaiOCg,{'scam': 1},"{'scam': 1, 'click': 1}",{'scam': 1}
 , ,https://www.youtube.com/watch?v=oz3IDxvqIJA,NoFlag,"{'pay': 1, 'click': 1}",{'click': 1}
 , ,https://www.youtube.com/watch?v=8qYxRUHhReo,NoFlag,{'click': 1},NoFlag
 , ,https://www.youtube.com/watch?v=jnTnqZX1AJY,{'scam': 1},NoFlag,{'scam': 1}
 , ,https://www.youtube.com/watch?v=D239t-FMK5c,"{'scam': 1, 'click': 1}",{'click': 1},"{'scam': 1, 'click': 1}"
 , ,https://www.youtube.com/watch?v=pmMa5pN3-Do,"{'pay': 1, 'click': 1}",{'pay': 1},"{'pay': 1, 'click': 1}"
 , ,https://www.youtube.com/watch?v=USyspcuSLls,{'pay': 1},{'pay': 1},NoFlag
 , ,https://www.youtube.com/watch?v=2G9Ua9mSLDc,NoFlag,"{'pay': 1, 'scam': 1, 'click': 1}",{'scam': 1}
 , ,https://www.youtube.com/watch?v=Bk4zT7_NBdc,NoFlag,NoFlag,{'click': 1}
 , ,https://www.youtube.com/watch?v=i50i12Jr2jQ,{'scam': 1},NoFlag,{'scam': 1}
 , ,https://www.youtube.com/watch?v=mMolCz6zzmc,{'scam': 1},NoFlag,{'scam': 1}
 , ,https://www.youtube.com/watch?v=qqeKKasN2-A,{'scam': 1},NoFlag,{'scam': 1}
 , ,https://www.youtube.com/watch?v=f66-9critOU,NoFlag,NoFlag,{'click': 1}
 , ,https://www.youtube.com/watch?v=01F-Fxa6H-k,{'pay': 1},"{'pay': 1, 'click': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=zp9BGDSLCd0,{'pay': 1},{'pay': 1},{'pay': 1}
 , ,https://www.youtube.com/watch?v=mvOlYf1ajvg,{'click': 2},"{'advertis': 1, 'click': 2}",{'pay': 1}
 , ,https://www.youtube.com/watch?v=LgMFPk9Dny4,"{'pay': 1, 'click': 1}",{'click': 1},{'pay': 1}
 , ,https://www.youtube.com/watch?v=-TTnwkQ6LZo,{'scam': 1},"{'scam': 1, 'click': 1}",{'scam': 1}
 , ,https://www.youtube.com/watch?v=bg4arnNgrbc,{'scam': 1},NoFlag,{'scam': 1}
 , ,https://www.youtube.com/watch?v=28qTGP1m0SI,NoFlag,NoFlag,{'click': 1}
 , ,https://www.youtube.com/watch?v=TPUhfKV_ZJU,{'pay': 1},{'click': 1},{'click': 2}
 , ,https://www.youtube.com/watch?v=5NYxPoICAkI,NoFlag,"{' ads': 1, 'click': 2}","{'pay': 2, 'click': 1}"
 , ,https://www.youtube.com/watch?v=e0494IlfxgA,"{'scam': 1, 'click': 1}",{'click': 1},"{'scam': 1, 'click': 1}"
 , ,https://www.youtube.com/watch?v=H6dJStk-heA,{'scam': 1},NoFlag,{'scam': 1}
https://www.youtube.com/UCTbVsubDv7GYGonWI8yZ1Qg,39,https://www.youtube.com/watch?v=BNfCCpID5O4,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=k9pZYCw4KUY,NoFlag,"{' ads': 1, 'advertis': 1, 'ad ': 1}","{'pay': 1, 'advertis': 5, 'click': 3, 'per': 5}"
 , ,https://www.youtube.com/watch?v=9IOroHr5GOE,NoFlag,NoFlag,{'pay': 3}
 , ,https://www.youtube.com/watch?v=DuuDXTeiI7Q,NoFlag,"{' ads': 4, 'advertis': 2}","{'pay': 2, 'advertis': 8, 'click': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=k7-U0lqG8QA,NoFlag,"{' ads': 1, 'advertis': 1}","{'pay': 2, 'advertis': 6, 'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=AyI_RvOr6qk,NoFlag,"{'scam': 1, 'per': 1}","{'fraud': 1, 'scam': 3, 'pay': 1, 'per': 1, 'advertis': 1, 'click': 1}"
 , ,https://www.youtube.com/watch?v=UBlI8EGWWYk,NoFlag,NoFlag,"{'scam': 2, 'per': 3}"
 , ,https://www.youtube.com/watch?v=yHce32nuiXU,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Om2nEjEZgLc,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=ppXALCng4kU,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=AtuM57kdejk,NoFlag,{'per': 1},{'per': 1}
 , ,https://www.youtube.com/watch?v=LnfzUChGd7I,"{'pay': 1, 'click': 1, 'per': 1}","{'pay': 2, ' ads': 3, 'click': 2, 'per': 2}","{'pay': 8, 'advertis': 10, 'click': 6, 'per': 6}"
 , ,https://www.youtube.com/watch?v=x19ghPEiM3U,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=fd303dwTRmI,{'advertis': 1},"{'advertis': 1, ' ads': 1, 'click': 1}","{'advertis': 6, 'click': 1}"
 , ,https://www.youtube.com/watch?v=Pm42etWcVCw,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=f4uPO5hYI4Y,NoFlag,"{'pay': 1, 'ad ': 3}",{'pay': 1}
 , ,https://www.youtube.com/watch?v=TAZ0VHMYSy0,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=svI6HRb5N4g,NoFlag,"{' ads': 1, 'advertis': 1}","{'pay': 2, 'advertis': 6, 'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=y6mGPbOtDGE,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=XBnxU6r4wBA,{'advertis': 1},"{' ads': 2, 'advertis': 3}","{'pay': 2, 'advertis': 12, 'click': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=ejhNf367ZO8,NoFlag,{'ad ': 1},{'pay': 3}
 , ,https://www.youtube.com/watch?v=gzYGXCrapks,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=ociMCI_3K-0,{'advertis': 1},"{'pay': 1, 'advertis': 1, 'click': 2, 'per': 1}","{'pay': 1, 'advertis': 9, 'click': 3, 'per': 5}"
 , ,https://www.youtube.com/watch?v=mG4cydzQhDM,{'advertis': 1},"{'pay': 1, ' ads': 2, 'advertis': 3, 'per': 1}","{'pay': 2, 'advertis': 10, 'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=e-9ti0f0HVs,NoFlag,{'scam': 2},{'scam': 3}
 , ,https://www.youtube.com/watch?v=7hIwxsOiwyk,{'advertis': 1},"{' ads': 2, 'advertis': 2, 'per': 1}","{'pay': 2, 'advertis': 5, 'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=7aZaRuNx8kA,NoFlag,"{'pay': 1, 'advertis': 2, 'per': 1}","{'pay': 2, 'advertis': 4, 'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=LUtqRKBEpHE,NoFlag,NoFlag,{'pay': 2}
 , ,https://www.youtube.com/watch?v=ksimerwdB5s,NoFlag,{'per': 1},{'per': 1}
 , ,https://www.youtube.com/watch?v=Ooh6FQkKM3k,NoFlag,"{' ads': 1, 'advertis': 2, 'per': 1}","{'pay': 2, 'advertis': 4, 'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=dxVGK-MDDLA,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=oApkm3Hf8lM,NoFlag,{'ad ': 1},{'pay': 3}
 , ,https://www.youtube.com/watch?v=uEhxkoCxTtc,NoFlag,{'ad ': 2},{'per': 1}
 , ,https://www.youtube.com/watch?v=Tmhz8jSx4hk,NoFlag,NoFlag,{'pay': 2}
 , ,https://www.youtube.com/watch?v=mb38WYON7yg,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=kLBFHx0nFuY,NoFlag,"{'advertis': 3, 'ad ': 2}","{'pay': 2, 'advertis': 5, 'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=MxmZWv-NJNc,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=wd92MOTLlWE,NoFlag,NoFlag,"{'pay': 2, 'advertis': 8, 'click': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=xt6ROKbBN6c,{'scam': 1},"{'fraud': 1, 'scam': 2}","{'fraud': 1, 'scam': 7, 'pay': 1, 'per': 1, 'advertis': 1, 'click': 1}"
 , ,https://www.youtube.com/watch?v=gNj9R9cfigc,NoFlag,"{' ads': 1, 'advertis': 1}","{'pay': 5, 'advertis': 10, 'click': 3, 'per': 3}"
 , ,https://www.youtube.com/watch?v=Aw9kW2O-IAM,NoFlag,"{'pay': 1, 'ad ': 4}",{'pay': 1}
 , ,https://www.youtube.com/watch?v=iRmlxBD6omo,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=sdFoj-413jw,NoFlag,{'scam': 2},{'scam': 2}
 , ,https://www.youtube.com/watch?v=tEeBiboZM1Y,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=OfgSdTRSWF4,NoFlag,"{' ads': 5, 'advertis': 1}","{'pay': 2, 'advertis': 8, 'click': 2, 'per': 1}"
 , ,https://www.youtube.com/watch?v=spPgBB_-jvY,{'advertis': 1},"{'advertis': 3, 'per': 1}","{'pay': 2, 'advertis': 7, 'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=bKlb4soIC5E,NoFlag,{'per': 1},"{'scam': 2, 'per': 3}"
 , ,https://www.youtube.com/watch?v=xC0ejJSpkqI,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=cZ5a32Q_Y1w,NoFlag,"{'pay': 1, ' ads': 2, 'advertis': 2}","{'pay': 2, 'advertis': 6, 'click': 1, 'per': 1}"
 , ,https://www.youtube.com/watch?v=ybD1vxI-mxo,NoFlag,"{'pay': 1, ' ads': 1, 'advertis': 1, 'per': 1}","{'pay': 2, 'advertis': 4, 'click': 1, 'per': 1}"
https://www.youtube.com/UC8UjfkieAKmUv027rB-sYBw,28,https://www.youtube.com/watch?v=GAxDyumETJA,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Vbb7GGXmpg4,{'click': 1},{'per': 1},"{'pay': 1, 'click': 2}"
 , ,https://www.youtube.com/watch?v=0PfDqf_bqKQ,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=X6NAh_BU--g,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=D-z140BM8Pc,NoFlag,{'per': 1},NoFlag
 , ,https://www.youtube.com/watch?v=wO3T-hnWtk8,NoFlag,NoFlag,{'pay': 1}
 , ,https://www.youtube.com/watch?v=CYu67R6Doqw,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=p-Ey2q9_OO4,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=2wTcIDNq5wM,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=rBB7y4IsuJw,NoFlag,{'per': 2},NoFlag
 , ,https://www.youtube.com/watch?v=PM0Njo1U-uw,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Z6rsdHMfEIw,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=gg9F6zB8CnA,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=mMUfd3ijuTY,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=3HbhxBRgVZk,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=2OAw6j54X24,{'click': 1},{'click': 1},NoFlag
 , ,https://www.youtube.com/watch?v=DoVyStMUO_8,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=pu4qwwwahWM,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Ri0nuT0zk58,NoFlag,{'per': 2},NoFlag
 , ,https://www.youtube.com/watch?v=mHcTm11cr6Y,NoFlag,{'per': 2},NoFlag
 , ,https://www.youtube.com/watch?v=NT-Ev8JbSmc,NoFlag,{'per': 1},NoFlag
 , ,https://www.youtube.com/watch?v=FKOs_--pB_8,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=2WDd8D4aCYk,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=E1DmepD2sng,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=VVWHrvTwnVA,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=VjxxGLK7XbM,{'pay': 1},{'pay': 1},NoFlag
 , ,https://www.youtube.com/watch?v=VYjK2YJhoAU,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=t5crT2zjKSQ,{'per': 1},NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=--vYhygPVac,NoFlag,NoFlag,NoFlag
https://www.youtube.com/UCAoL4nstsJoapsNQx6mzW3g,1,https://www.youtube.com/watch?v=LeusZUv9lXA,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=vh2wmYDVDnI,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=rBUXtTt_nng,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Ce6q-w7lC-0,{'pay': 1},NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=M3S5P1EklNw,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=px-kRo5TIrA,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=EYWEKWzp2hM,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=FZvOaXjAfg0,"{'click': 1, 'per': 1}",NoFlag,{'per': 1}
https://www.youtube.com/UCVU-o-HBt11RF9weRbKu7xQ,1,https://www.youtube.com/watch?v=Bll7xDPqats,"{'pay': 1, 'click': 1}",NoFlag,"{'pay': 2, 'click': 1}"
https://www.youtube.com/UCjnEMqgV8z5wBJp2KTct1uQ,7,https://www.youtube.com/watch?v=DAHq3tG3QPs,{'click': 1},NoFlag,"{'pay': 2, 'click': 3, 'per': 2}"
 , ,https://www.youtube.com/watch?v=NG5OOLgCiHU,NoFlag,NoFlag,{'click': 1}
 , ,https://www.youtube.com/watch?v=TcGzJCH4NLQ,NoFlag,{'per': 1},{'per': 2}
 , ,https://www.youtube.com/watch?v=HhbtmZLiGtI,NoFlag,"{'per': 1, 'ad ': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=mZqyEBNqs0Q,{'click': 1},NoFlag,{'click': 1}
 , ,https://www.youtube.com/watch?v=6hyo0W5Trj8,{'click': 1},NoFlag,"{'advertis': 1, 'click': 1}"
 , ,https://www.youtube.com/watch?v=PgwhDNX_TX8,{'click': 1},NoFlag,"{'pay': 5, 'click': 2, 'per': 2}"
https://www.youtube.com/UC1HlxQObFheA6fW-xfXeY1g,1,https://www.youtube.com/watch?v=ktbuCvV5deo,"{'advertis': 1, 'click': 1}","{'advertis': 1, 'click': 1}",NoFlag
https://www.youtube.com/UC7wNtoknsymNMIlPVZnx5zw,3,https://www.youtube.com/watch?v=wF2oldg4YWI,{'pay': 2},NoFlag,{'pay': 1}
 , ,https://www.youtube.com/watch?v=8p0alQQH-fc,{'click': 1},"{' ads': 1, 'click': 3}",{'click': 2}
 , ,https://www.youtube.com/watch?v=qAy0mBYqR9o,NoFlag,{' ads': 1},NoFlag
 , ,https://www.youtube.com/watch?v=6EamuXbuqz8,NoFlag,NoFlag,NoFlag
https://www.youtube.com/UC0aScUpD2eIFPRPbjcbapIg,1,https://www.youtube.com/watch?v=KRbCzI8_O58,{'click': 1},NoFlag,"{'pay': 4, 'advertis': 1, 'click': 2}"
https://www.youtube.com/UCXkLx1Do1pP0FyoXLrTH0hg,3,https://www.youtube.com/watch?v=Ly0UifmwuSQ,NoFlag,{'ad ': 2},NoFlag
 , ,https://www.youtube.com/watch?v=x8giwleNw7I,{'click': 1},"{'pay': 1, 'click': 2}",NoFlag
 , ,https://www.youtube.com/watch?v=OXQyBuJURqY,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=UExrhBA0Tck,NoFlag,NoFlag,NoFlag
https://www.youtube.com/UCRH4JfHpyHJnMWrUVxMHztw,1,https://www.youtube.com/watch?v=veW11yylc90,"{'adclick': 2, 'scam': 1, 'click': 3}","{'scam': 6, 'profit click': 5, ' ad ': 2, 'adclick': 4, 'ad ': 6, 'click': 15}","{'adclick': 10, 'scam': 12, 'click': 24, 'per': 1, 'profitclick': 1}"
https://www.youtube.com/UCbqM5sDbVD3EztlKzlN97QQ,16,https://www.youtube.com/watch?v=Vak_eCOoVwE,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Efjfd07_RPI,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=bSEe4wRkz2Y,NoFlag,NoFlag,{'click': 2}
 , ,https://www.youtube.com/watch?v=Ln_SAFNPGJM,NoFlag,"{'pay': 1, ' ads': 1, 'click': 1, 'per': 2}",NoFlag
 , ,https://www.youtube.com/watch?v=hjAXTIgNYWw,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=h3r0AvE_TEQ,{'click': 2},"{' ads': 1, 'click': 1}",{'click': 2}
 , ,https://www.youtube.com/watch?v=9WQYX1d03mA,NoFlag,"{'pay': 4, ' ads': 2, 'per': 1}",NoFlag
 , ,https://www.youtube.com/watch?v=mSrIdRcOVOI,{'pay': 1},"{'pay': 8, 'ad ': 1}",{'pay': 1}
 , ,https://www.youtube.com/watch?v=Md8GE5Rndtk,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=WUiMhmal3zA,NoFlag,{'pay': 1},{'per': 2}
 , ,https://www.youtube.com/watch?v=_3dIj5qPKKA,{'pay': 1},{'pay': 5},{'pay': 1}
 , ,https://www.youtube.com/watch?v=SmZEvoyMSkc,NoFlag,"{'pay': 1, ' ads': 1, 'click': 1, 'per': 2}",NoFlag
 , ,https://www.youtube.com/watch?v=DpWf9OaoMcw,{'pay': 1},"{'pay': 6, 'per': 1}",{'pay': 7}
 , ,https://www.youtube.com/watch?v=FS31Nl_rJTY,{'click': 2},{'click': 2},{'click': 2}
 , ,https://www.youtube.com/watch?v=UDNFMr-l-Eg,{'pay': 1},{'pay': 5},"{'pay': 6, 'per': 1}"
 , ,https://www.youtube.com/watch?v=FciYKWvdvJ4,{'click': 1},"{' ads': 2, 'click': 2}",{'click': 1}
 , ,https://www.youtube.com/watch?v=9eZt5UDp6n0,NoFlag,NoFlag,{'per': 1}
 , ,https://www.youtube.com/watch?v=RnC-h-SfTvc,{'click': 1},"{'pay': 1, ' ads': 1, 'click': 1}",{'click': 2}
 , ,https://www.youtube.com/watch?v=tQdYqx2GtDc,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=y2PvrO2ukdc,{'per': 1},{'per': 3},{'per': 1}
 , ,https://www.youtube.com/watch?v=YD8Gos8VK00,NoFlag,NoFlag,NoFlag
https://www.youtube.com/UCxO7rPjTzquQWLEuESfOl9g,2,https://www.youtube.com/watch?v=2bIBKfeHaEs,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Jm4u-gnmzEo,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=N2rMOOarFq8,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=U753CiK8nPw,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=Im1yPiR1SCc,{'per': 1},NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=YbEfCl5xAYI,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=6RQ1BdJKnbw,NoFlag,NoFlag,{'click': 1}
 , ,https://www.youtube.com/watch?v=om7qUpdTi18,NoFlag,NoFlag,NoFlag
 , ,https://www.youtube.com/watch?v=yuDEroHe49I,NoFlag,NoFlag,NoFlag
